label	name	class	bbox	ref_name	lib_cell	origin	orientation	physical_status	layer	net	shape_use	via_def	extra
near_pin	U138795/VSS	pin	{363.6720 445.8570} {365.1920 446.3900}					placed	M1 CO	VSS			target_cell=act_ram_reg[1020][0]
near_pin	act_ram_reg[1020][4]/VSS	pin	{355.3120 445.8990} {359.8720 446.3900}					placed	M1 CO	VSS			target_cell=act_ram_reg[1020][0]
near_shape	PATH_25_28	shape	{359.5000 13.0000} {360.5000 1195.7280}					unrestricted	M8	VDD	stripe		target_cell=act_ram_reg[1020][0]
near_shape	PATH_23_32	shape	{13.0000 447.5000} {1196.3360 448.5000}					unrestricted	M7	VDD	stripe		target_cell=act_ram_reg[1020][0]
near_shape	PATH_13_37	shape	{359.8000 13.0000} {360.2000 1195.7280}					unrestricted	M2	VDD	stripe		target_cell=act_ram_reg[1020][0]
near_shape	PATH_11_255	shape	{20.0000 446.3300} {1189.3360 446.3900}					unrestricted	M1	VSS	lib_cell_pin_connect		target_cell=act_ram_reg[1020][0]
near_shape	PATH_11_256	shape	{20.0000 448.0020} {1189.3360 448.0620}					unrestricted	M1	VDD	lib_cell_pin_connect		target_cell=act_ram_reg[1020][0]
near_shape	PATH_17_1307	shape	{358.9320 447.7000} {358.9880 452.3160}					unrestricted	M4	act_ram[1020][6]	detail_route		target_cell=act_ram_reg[1020][0]
near_shape	PATH_23_6602	shape	{314.2440 445.5720} {367.8040 445.6280}					unrestricted	M7	ZBUF_51_1631	detail_route		target_cell=act_ram_reg[1020][0]
near_shape	PATH_11_9127	shape	{364.2500 446.9380} {364.4620 446.9980}					unrestricted	M1	n18328	detail_route		target_cell=act_ram_reg[1020][0]
near_shape	PATH_19_11740	shape	{337.0440 447.3960} {361.7240 447.4520}					unrestricted	M5	n107479	detail_route		target_cell=act_ram_reg[1020][0]
near_shape	PATH_19_11931	shape	{344.0360 445.5720} {403.9800 445.6280}					unrestricted	M5	n108286	detail_route		target_cell=act_ram_reg[1020][0]
near_shape	PATH_19_13236	shape	{342.2120 448.6120} {384.8280 448.6680}					unrestricted	M5	n113286	detail_route		target_cell=act_ram_reg[1020][0]
near_shape	PATH_21_22523	shape	{359.2360 420.0360} {359.2920 468.1240}					unrestricted	M6	ZBUF_389_3153	detail_route		target_cell=act_ram_reg[1020][0]
near_shape	PATH_17_30227	shape	{361.6680 444.9640} {361.7240 447.4520}					unrestricted	M4	n107479	detail_route		target_cell=act_ram_reg[1020][0]
near_shape	PATH_19_32776	shape	{362.8840 447.3960} {364.7640 447.4520}					unrestricted	M5	ZCTSNET_77	detail_route		target_cell=act_ram_reg[1020][0]
near_shape	PATH_15_33281	shape	{346.4680 448.9160} {358.3800 448.9720}					unrestricted	M3	act_ram[1020][12]	detail_route		target_cell=act_ram_reg[1020][0]
near_shape	PATH_15_33295	shape	{350.2680 447.7000} {358.9880 447.7560}					unrestricted	M3	act_ram[1020][6]	detail_route		target_cell=act_ram_reg[1020][0]
near_shape	PATH_17_34980	shape	{361.0600 448.9160} {361.1160 452.3160}					unrestricted	M4	n116448	detail_route		target_cell=act_ram_reg[1020][0]
near_shape	PATH_15_50755	shape	{364.2520 446.7880} {368.2600 446.8440}					unrestricted	M3	n18328	detail_route		target_cell=act_ram_reg[1020][0]
near_shape	PATH_15_51855	shape	{353.6120 445.5720} {359.5960 445.6280}					unrestricted	M3	n19533	detail_route		target_cell=act_ram_reg[1020][0]
near_shape	PATH_11_57468	shape	{362.5830 448.9190} {369.9290 448.9690}					unrestricted	M1	n113296	detail_route		target_cell=act_ram_reg[1020][0]
near_shape	PATH_11_57696	shape	{358.1750 448.3110} {368.7130 448.3610}					unrestricted	M1	n114014	detail_route		target_cell=act_ram_reg[1020][0]
near_shape	PATH_11_58718	shape	{358.1750 448.6150} {369.6250 448.6650}					unrestricted	M1	n118168	detail_route		target_cell=act_ram_reg[1020][0]
near_shape	PATH_19_64527	shape	{364.1000 446.7880} {369.6280 446.8440}					unrestricted	M5	ZBUF_996_141	detail_route		target_cell=act_ram_reg[1020][0]
near_shape	PATH_13_70710	shape	{358.3240 446.9400} {358.3800 448.9720}					unrestricted	M2	act_ram[1020][12]	detail_route		target_cell=act_ram_reg[1020][0]
near_shape	PATH_13_70711	shape	{358.4760 448.9160} {358.5320 450.7960}					unrestricted	M2	act_ram[1020][12]	detail_route		target_cell=act_ram_reg[1020][0]
near_shape	PATH_13_70712	shape	{358.3240 448.9160} {358.5320 448.9720}					unrestricted	M2	act_ram[1020][12]	detail_route		target_cell=act_ram_reg[1020][0]
near_shape	PATH_13_70752	shape	{364.2520 444.6600} {364.3080 445.7800}					unrestricted	M2	act_ram[1020][3]	detail_route		target_cell=act_ram_reg[1020][0]
near_shape	PATH_13_70766	shape	{362.1240 444.3560} {362.1800 446.8440}					unrestricted	M2	act_ram[1020][0]	detail_route		target_cell=act_ram_reg[1020][0]
near_shape	PATH_19_83867	shape	{337.9560 446.1800} {365.0680 446.2360}					unrestricted	M5	ZBUF_1026_2766	detail_route		target_cell=act_ram_reg[1020][0]
near_shape	PATH_13_119733	shape	{358.9320 447.5480} {358.9880 450.4920}					unrestricted	M2	n19541	detail_route		target_cell=act_ram_reg[1020][0]
near_shape	PATH_13_119746	shape	{363.4920 444.2040} {363.5480 446.9960}					unrestricted	M2	n19545	detail_route		target_cell=act_ram_reg[1020][0]
near_shape	PATH_17_133115	shape	{364.1000 446.7880} {364.1560 461.1320}					unrestricted	M4	ZBUF_996_141	detail_route		target_cell=act_ram_reg[1020][0]
near_shape	PATH_17_176378	shape	{362.2760 436.4520} {362.3320 458.3960}					unrestricted	M4	ZBUF_983_3045	detail_route		target_cell=act_ram_reg[1020][0]
near_shape	PATH_17_186970	shape	{361.3640 423.0760} {361.4200 452.9240}					unrestricted	M4	ZBUF_897_3381	detail_route		target_cell=act_ram_reg[1020][0]
near_shape	PATH_15_239043	shape	{337.0440 448.6120} {369.9320 448.6680}					unrestricted	M3	n107513	detail_route		target_cell=act_ram_reg[1020][0]
near_shape	PATH_15_250794	shape	{361.0600 448.9160} {365.9800 448.9720}					unrestricted	M3	n116448	detail_route		target_cell=act_ram_reg[1020][0]
near_shape	PATH_15_326209	shape	{357.8680 447.0920} {358.6840 447.1480}					unrestricted	M3	n135867	detail_route		target_cell=act_ram_reg[1020][0]
near_shape	PATH_15_465798	shape	{350.2680 445.8760} {365.9800 445.9320}					unrestricted	M3	ZBUF_820_110	detail_route		target_cell=act_ram_reg[1020][0]
near_shape	PATH_15_468707	shape	{349.9640 446.4840} {366.5880 446.5400}					unrestricted	M3	ZBUF_1633_130	detail_route		target_cell=act_ram_reg[1020][0]
near_shape	PATH_13_546052	shape	{362.5800 448.9160} {362.6360 449.8840}					unrestricted	M2	n113296	detail_route		target_cell=act_ram_reg[1020][0]
near_shape	PATH_15_593396	shape	{353.6120 446.7880} {358.5320 446.8440}					unrestricted	M3	ZBUF_161_2881	detail_route		target_cell=act_ram_reg[1020][0]
near_shape	PATH_15_595412	shape	{356.6520 446.1800} {368.1080 446.2360}					unrestricted	M3	ZBUF_971_2891	detail_route		target_cell=act_ram_reg[1020][0]
near_shape	PATH_13_635411	shape	{362.4280 420.3400} {362.4840 456.8760}					unrestricted	M2	n133646	detail_route		target_cell=act_ram_reg[1020][0]
near_shape	PATH_13_682179	shape	{358.6280 447.0920} {358.6840 451.4040}					unrestricted	M2	n135867	detail_route		target_cell=act_ram_reg[1020][0]
near_shape	PATH_13_682181	shape	{360.6040 444.0520} {360.6600 447.1480}					unrestricted	M2	n135867	detail_route		target_cell=act_ram_reg[1020][0]
near_shape	PATH_13_682184	shape	{361.8200 444.0520} {361.8760 445.6280}					unrestricted	M2	n135867	detail_route		target_cell=act_ram_reg[1020][0]
near_shape	PATH_15_687981	shape	{357.8680 447.3960} {358.8360 447.4520}					unrestricted	M3	ZBUF_635_3454	detail_route		target_cell=act_ram_reg[1020][0]
near_shape	PATH_15_692886	shape	{364.1000 445.5720} {371.6040 445.6280}					unrestricted	M3	ZBUF_516_3468	detail_route		target_cell=act_ram_reg[1020][0]
near_shape	PATH_15_693716	shape	{361.9720 448.3080} {366.5880 448.3640}					unrestricted	M3	ZBUF_439_3469	detail_route		target_cell=act_ram_reg[1020][0]
near_shape	PATH_13_798496	shape	{362.7320 435.8440} {362.7880 454.1400}					unrestricted	M2	HFSNET_1151	detail_route		target_cell=act_ram_reg[1020][0]
near_shape	PATH_13_1091042	shape	{359.0840 446.7880} {359.1400 452.9240}					unrestricted	M2	ZBUF_161_2881	detail_route		target_cell=act_ram_reg[1020][0]
near_shape	PATH_13_1091055	shape	{364.4040 443.1400} {364.4600 446.2360}					unrestricted	M2	ZBUF_466_2881	detail_route		target_cell=act_ram_reg[1020][0]
near_shape	PATH_13_1091057	shape	{364.4040 446.1800} {364.4600 455.9640}					unrestricted	M2	ZBUF_466_2881	detail_route		target_cell=act_ram_reg[1020][0]
near_shape	PATH_13_1146523	shape	{361.6680 446.4840} {361.7240 450.1880}					unrestricted	M2	ZBUF_766_3067	detail_route		target_cell=act_ram_reg[1020][0]
near_shape	PATH_13_1146531	shape	{361.6680 439.7960} {361.7240 446.5400}					unrestricted	M2	ZBUF_766_3067	detail_route		target_cell=act_ram_reg[1020][0]
near_shape	PATH_13_1161200	shape	{361.3640 427.3320} {361.4200 464.4760}					unrestricted	M2	ZBUF_773_3118	detail_route		target_cell=act_ram_reg[1020][0]
near_shape	PATH_13_1239767	shape	{363.6440 444.3560} {363.7000 453.5320}					unrestricted	M2	ZBUF_1673_3452	detail_route		target_cell=act_ram_reg[1020][0]
near_shape	PATH_13_1241852	shape	{358.7800 447.3960} {358.8360 455.9640}					unrestricted	M2	ZBUF_635_3454	detail_route		target_cell=act_ram_reg[1020][0]
near_shape	PATH_13_1241864	shape	{358.7800 430.6760} {358.8360 447.4520}					unrestricted	M2	ZBUF_635_3454	detail_route		target_cell=act_ram_reg[1020][0]
near_shape	PATH_13_1245185	shape	{363.3400 433.4120} {363.3960 464.1720}					unrestricted	M2	ZBUF_1378_3461	detail_route		target_cell=act_ram_reg[1020][0]
near_shape	PATH_13_1249483	shape	{363.1880 431.5880} {363.2440 445.6280}					unrestricted	M2	ZBUF_516_3468	detail_route		target_cell=act_ram_reg[1020][0]
near_shape	PATH_13_1249489	shape	{364.2520 447.7000} {364.3080 460.0680}					unrestricted	M2	ZBUF_516_3468	detail_route		target_cell=act_ram_reg[1020][0]
near_shape	PATH_13_1249492	shape	{364.1000 445.2680} {364.1560 445.6280}					unrestricted	M2	ZBUF_516_3468	detail_route		target_cell=act_ram_reg[1020][0]
near_shape	PATH_13_1250712	shape	{361.9720 444.0520} {362.0280 448.3640}					unrestricted	M2	ZBUF_439_3469	detail_route		target_cell=act_ram_reg[1020][0]
near_via	VIA_S_104849	via	{358.2970 448.8890} {358.4070 448.9990}			358.3520 448.9440	R90	unrestricted		act_ram[1020][12]	detail_route	VIA23SQ_C	target_cell=act_ram_reg[1020][0]
near_via	VIA_S_104850	via	{358.2970 446.9130} {358.4070 447.0230}			358.3520 446.9680	R0	unrestricted		act_ram[1020][12]	detail_route	VIA12SQ_C	target_cell=act_ram_reg[1020][0]
near_via	VIA_S_853981	via	{362.5530 448.8890} {362.6630 448.9990}			362.6080 448.9440	R0	unrestricted		n113296	detail_route	VIA12SQ_C	target_cell=act_ram_reg[1020][0]
near_via	VIA_S_868753	via	{361.0330 448.8890} {361.1430 448.9990}			361.0880 448.9440	R0	unrestricted		n116448	detail_route	VIA34SQ_C	target_cell=act_ram_reg[1020][0]
near_via	VIA_S_1855481	via	{364.3770 446.1530} {364.4870 446.2630}			364.4320 446.2080	R0	unrestricted		ZBUF_466_2881	detail_route	VIA12SQ_C	target_cell=act_ram_reg[1020][0]
cell	act_ram_reg[1019][0]	cell	{364.3170 325.9460} {368.8030 327.7490}	DFFARX1_RVT	_sel105	364.4320 325.9760	R0	placed					
cell_pin	act_ram_reg[1019][0]/D	pin	{364.6810 326.5290} {364.8530 326.7060}					placed	M1 CO	n19529			cell=act_ram_reg[1019][0]
cell_pin	act_ram_reg[1019][0]/CLK	pin	{364.9850 327.4000} {365.1570 327.5520}					placed	M1 CO	ZCTSNET_1030			cell=act_ram_reg[1019][0]
cell_pin	act_ram_reg[1019][0]/RSTB	pin	{366.1550 326.0700} {367.2850 326.1990}					placed	M1 CO	ZBUF_766_3067			cell=act_ram_reg[1019][0]
cell_pin	act_ram_reg[1019][0]/Q	pin	{368.0550 326.1240} {368.4390 327.5220}					placed	M1 CO	act_ram[1019][0]			cell=act_ram_reg[1019][0]
cell_pin	act_ram_reg[1019][0]/QN	pin	{368.3430 326.1300} {368.5920 327.5220}					placed	M1 CO				cell=act_ram_reg[1019][0]
cell_pin	act_ram_reg[1019][0]/VDD	pin	{364.4320 326.9230} {368.6880 327.6780}					placed	M1 CO	VDD			cell=act_ram_reg[1019][0]
cell_pin	act_ram_reg[1019][0]/VSS	pin	{364.4320 325.9460} {368.6880 326.4370}					placed	M1 CO	VSS			cell=act_ram_reg[1019][0]
near_cell	U138808	cell	{368.5730 325.9460} {370.3230 327.7490}	AO22X1_RVT	_sel116	368.6880 325.9760	R0	placed					target_cell=act_ram_reg[1019][0]
