label	name	class	bbox	ref_name	lib_cell	origin	orientation	physical_status	layer	net	shape_use	via_def	extra
cell_pin	U87199/VSS	pin	{296.1840 957.5080} {298.0080 958.0220}					placed	M1 CO	VSS			cell=U87199
near_cell	U86865	cell	{294.7010 957.9620} {296.4510 959.7650}	AND4X1_RVT	_sel165	294.8160 957.9920	R0	placed					target_cell=U87199
near_cell	U87103	cell	{297.4370 957.9620} {298.8730 959.7650}	AND2X1_RVT	_sel166	297.5520 957.9920	R0	placed					target_cell=U87199
near_cell	U87140	cell	{298.6530 957.9620} {299.6430 959.7650}	INVX1_RVT	_sel167	298.7680 957.9920	R0	placed					target_cell=U87199
near_cell	ZBUF_17_inst_9659	cell	{297.2850 954.6180} {300.5550 956.4210}	DELLN1X2_RVT	_sel168	297.4000 954.6480	R0	placed					target_cell=U87199
near_cell	U_4_PTECO_DRC_BUF982	cell	{295.4610 954.6180} {296.9070 956.4210}	NBUFFX2_RVT	_sel169	295.5760 954.6480	R0	placed					target_cell=U87199
near_pin	U86865/Y	pin	{296.0070 958.1090} {296.2390 959.5490}					placed	M1 CO	n87578			target_cell=U87199
near_pin	U86865/VSS	pin	{294.8160 957.9620} {296.3360 958.4800}					placed	M1 CO	VSS			target_cell=U87199
near_pin	U87103/Y	pin	{298.4390 958.1090} {298.6710 959.5510}					placed	M1 CO	n87784			target_cell=U87199
near_pin	U87140/VSS	pin	{298.7680 957.9620} {299.5280 958.4020}					placed	M1 CO	VSS			target_cell=U87199
near_pin	ZBUF_17_inst_9659/A	pin	{297.4970 955.3230} {297.8210 955.4630}					placed	M1 CO	n138450			target_cell=U87199
near_pin	ZBUF_17_inst_9659/VDD	pin	{297.4000 955.2170} {300.4400 956.3500}					placed	M1 CO	VDD			target_cell=U87199
near_pin	ZBUF_17_inst_9659/VSS	pin	{297.4000 954.6180} {300.4400 955.8380}					placed	M1 CO	VSS			target_cell=U87199
near_pin	U_4_PTECO_DRC_BUF982/A	pin	{295.8250 955.3230} {295.9970 955.4630}					placed	M1 CO	n142471			target_cell=U87199
near_pin	U_4_PTECO_DRC_BUF982/Y	pin	{296.1590 954.7640} {296.6950 956.2120}					placed	M1 CO	eco_net_1015_n142471			target_cell=U87199
near_shape	PATH_11_560	shape	{20.0000 956.2900} {1189.3360 956.3500}					unrestricted	M1	VDD	lib_cell_pin_connect		target_cell=U87199
near_shape	PATH_11_561	shape	{20.0000 957.9620} {1189.3360 958.0220}					unrestricted	M1	VSS	lib_cell_pin_connect		target_cell=U87199
near_shape	PATH_25_832	shape	{297.2200 882.1160} {297.2760 1023.2280}					unrestricted	M8	ZBUF_673_2059	detail_route		target_cell=U87199
near_shape	PATH_23_3827	shape	{273.5080 957.5080} {339.2280 957.5640}					unrestricted	M7	ZBUF_17_155	detail_route		target_cell=U87199
near_shape	PATH_23_4513	shape	{290.5320 956.2920} {314.9080 956.3480}					unrestricted	M7	ZBUF_42_151	detail_route		target_cell=U87199
near_shape	PATH_23_7794	shape	{292.3560 958.7240} {347.7400 958.7800}					unrestricted	M7	ZBUF_2_2069	detail_route		target_cell=U87199
near_shape	PATH_21_8554	shape	{297.2200 924.6760} {297.2760 962.4280}					unrestricted	M6	n141596	detail_route		target_cell=U87199
near_shape	PATH_21_14108	shape	{296.0040 879.6840} {296.0600 956.3480}					unrestricted	M6	ZBUF_72_1501	detail_route		target_cell=U87199
near_shape	PATH_21_18126	shape	{295.3960 948.9960} {295.4520 956.3480}					unrestricted	M6	ZBUF_1989_3003	detail_route		target_cell=U87199
near_shape	PATH_19_20646	shape	{292.3560 957.5080} {301.5320 957.5640}					unrestricted	M5	n136404	detail_route		target_cell=U87199
near_shape	PATH_19_22331	shape	{288.7080 958.1160} {301.5320 958.1720}					unrestricted	M5	n138212	detail_route		target_cell=U87199
