label	name	class	bbox	ref_name	lib_cell	origin	orientation	physical_status	layer	net	shape_use	via_def	extra
near_shape	PATH_15_585317	shape	{215.1400 974.5320} {270.5240 974.5880}					unrestricted	M3	ZBUF_470_2534	detail_route		target_cell=U42174
near_shape	PATH_15_589133	shape	{223.1640 979.3940} {223.4060 979.4540}					unrestricted	M3	ZBUF_792_2772	detail_route		target_cell=U42174
near_shape	PATH_15_589576	shape	{237.6360 977.5720} {241.9480 977.6280}					unrestricted	M3	ZBUF_94_2774	detail_route		target_cell=U42174
near_shape	PATH_15_599801	shape	{228.3640 979.3960} {237.3880 979.4520}					unrestricted	M3	ZBUF_311_3374	detail_route		target_cell=U42174
near_shape	PATH_15_601287	shape	{236.4200 975.7480} {242.1000 975.8040}					unrestricted	M3	ZBUF_319_2773	detail_route		target_cell=U42174
near_shape	PATH_15_614071	shape	{218.4840 975.7480} {220.9720 975.8040}					unrestricted	M3	ZBUF_1925_2997	detail_route		target_cell=U42174
near_shape	PATH_13_614143	shape	{235.0520 978.7880} {235.1080 984.0120}					unrestricted	M2	n131448	detail_route		target_cell=U42174
near_shape	PATH_15_614636	shape	{235.2040 969.9720} {240.1240 970.0280}					unrestricted	M3	ZBUF_17_2772	detail_route		target_cell=U42174
near_shape	PATH_15_621424	shape	{192.1880 977.8760} {226.7480 977.9320}					unrestricted	M3	ZBUF_38_3480	detail_route		target_cell=U42174
near_shape	PATH_13_629941	shape	{228.2120 945.3480} {228.2680 971.7000}					unrestricted	M2	n132657	detail_route		target_cell=U42174
near_shape	PATH_13_629945	shape	{228.2120 972.5560} {228.2680 988.2680}					unrestricted	M2	n132657	detail_route		target_cell=U42174
near_shape	PATH_15_639883	shape	{226.9960 965.1080} {244.0760 965.1640}					unrestricted	M3	eco_net_88_n136548	detail_route		target_cell=U42174
near_shape	PATH_13_642434	shape	{228.6680 974.9880} {228.7240 992.5240}					unrestricted	M2	n136460	detail_route		target_cell=U42174
near_shape	PATH_13_646469	shape	{229.4280 977.5720} {229.4840 983.7080}					unrestricted	M2	n135528	detail_route		target_cell=U42174
near_shape	PATH_15_672067	shape	{221.0680 979.0920} {221.1240 979.4520}					unrestricted	M3	ZBUF_5_3433	detail_route		target_cell=U42174
near_shape	PATH_15_672068	shape	{221.0680 979.3960} {221.8840 979.4520}					unrestricted	M3	ZBUF_5_3433	detail_route		target_cell=U42174
near_shape	PATH_15_672741	shape	{216.2040 971.7960} {220.5160 971.8520}					unrestricted	M3	ZBUF_998_3375	detail_route		target_cell=U42174
near_shape	PATH_15_685460	shape	{237.3320 977.8760} {238.1480 977.9320}					unrestricted	M3	eco_net_465_n138400	detail_route		target_cell=U42174
near_shape	PATH_15_694785	shape	{190.5160 963.8920} {227.6600 963.9480}					unrestricted	M3	ZBUF_32_3427	detail_route		target_cell=U42174
near_shape	PATH_15_694787	shape	{232.3160 961.4600} {232.3720 961.8200}					unrestricted	M3	ZBUF_32_3427	detail_route		target_cell=U42174
near_shape	PATH_13_697650	shape	{226.6920 974.2280} {226.7480 980.6680}					unrestricted	M2	n135488	detail_route		target_cell=U42174
near_shape	PATH_13_698187	shape	{228.8200 968.9080} {228.8760 981.1240}					unrestricted	M2	n135468	detail_route		target_cell=U42174
near_shape	PATH_15_702381	shape	{219.0920 970.8840} {221.2760 970.9400}					unrestricted	M3	ZBUF_1455_3459	detail_route		target_cell=U42174
near_shape	PATH_15_702384	shape	{231.4040 964.8040} {239.3640 964.8600}					unrestricted	M3	ZBUF_1455_3459	detail_route		target_cell=U42174
near_shape	PATH_13_703082	shape	{229.8840 959.0280} {229.9400 973.9800}					unrestricted	M2	n136546	detail_route		target_cell=U42174
near_shape	PATH_13_703084	shape	{229.7320 973.9240} {229.7880 984.1640}					unrestricted	M2	n136546	detail_route		target_cell=U42174
near_shape	PATH_13_704258	shape	{230.1880 977.5720} {230.2440 980.9720}					unrestricted	M2	n137889	detail_route		target_cell=U42174
near_shape	PATH_13_709819	shape	{223.9560 978.7880} {224.0120 980.6680}					unrestricted	M2	n136810	detail_route		target_cell=U42174
near_shape	PATH_15_710450	shape	{214.2280 967.8440} {223.2520 967.9000}					unrestricted	M3	eco_net_645_ZBUF_472_3372	detail_route		target_cell=U42174
near_shape	PATH_15_710757	shape	{217.2680 966.0200} {221.4280 966.0760}					unrestricted	M3	eco_net_651_n42596	detail_route		target_cell=U42174
near_shape	PATH_13_712272	shape	{225.9320 960.5480} {225.9880 964.2520}					unrestricted	M2	n136877	detail_route		target_cell=U42174
near_shape	PATH_13_712276	shape	{227.7560 960.5480} {227.8120 963.9480}					unrestricted	M2	n136877	detail_route		target_cell=U42174
near_shape	PATH_13_713060	shape	{230.3400 970.5800} {230.3960 996.1720}					unrestricted	M2	n137517	detail_route		target_cell=U42174
near_shape	PATH_13_713085	shape	{222.1320 960.8520} {222.1880 962.1240}					unrestricted	M2	n137573	detail_route		target_cell=U42174
near_shape	PATH_13_713099	shape	{236.2680 960.3960} {236.3240 963.1880}					unrestricted	M2	n137607	detail_route		target_cell=U42174
near_shape	PATH_13_714855	shape	{221.3720 973.7720} {221.4280 981.5800}					unrestricted	M2	n137549	detail_route		target_cell=U42174
near_shape	PATH_13_715663	shape	{223.1960 941.3960} {223.2520 966.5320}					unrestricted	M2	n137898	detail_route		target_cell=U42174
near_shape	PATH_13_727234	shape	{235.8120 977.8760} {235.8680 988.8760}					unrestricted	M2	n139171	detail_route		target_cell=U42174
